
Retail Group Spoofs 'Ferris Bueller' In Ad Bashing Donald Trump's Tariffs,"""Tariffs are B-A-D,"" says a deadpan Ben Stein in front of a chalkboard."
Washington Officials Say State Will Cover Postage For Mail-In Ballots This Year,"“More voter participation makes for a stronger democracy,"" Gov. Jay Inslee said."
Most People Think They're Being Civil About Politics. Their Opponents Disagree.,Everyone agrees that the national discourse is currently less than genteel -- and that the other side is to blame.
"Cambridge Analytica Being Investigated By Justice Department, FBI: Report",News of the investigation comes two months after the company was accused of harvesting 87 million Facebook users’ personal data.
White House Blames Deadly Gaza Violence On Hamas ‘Propaganda’,"Israeli forces opened fire on Palestinian protesters on Monday, killing more than 50 and injuring thousands more."
Gina Haspel Now Says CIA Shouldn't Have Conducted Its Interrogation Program,She repeatedly refused to weigh in on its morality at her confirmation hearing.
Selling Planes To Iran Could Have Saved Lives. Exiting The Nuclear Deal Will Make That Harder.,"After the nuclear deal, Iran hoped to replace more than 200 of its planes. It has only received 11."
"In Speech For Fallen Officers, Trump Touts Policies And Rails Against Sanctuary Cities","At an event attended by officers' families, the president denounced MS-13 and called for the death penalty for those who kill police officers."
Eric Greitens’ Team Pushes For Inquiry Into Prosecutor Who Charged Him,The Missouri governor’s lawyers accuse St. Louis Circuit Attorney Kim Gardner of misconduct in the felony case.
Elizabeth Warren Pledges Big Money To ‘Turn Up The Heat On Gerrymandering’,"The Massachusetts senator announced a $175,000 contribution to state legislature campaigns and gerrymandering reform groups."
"Scott Pruitt Got 24/7 Security From Day 1 At EPA, New Documents Show",The EPA had justified Pruitt's expensive security as a response to threats. New emails appear to cast further doubt on the claim.
Rabid Anti-Muslim Ex-FBI Agent Is Training Texas Police,"Conspiracy theorist John Guandolo, who says Islam is ""barbaric and evil,"" conducted a state-approved training session this month."
Game Over: Gina Haspel On Track To Be Confirmed As CIA Director,Democrats have lost the debate over torture after two Democratic senators said they plan to back Haspel's confirmation.
"Blake Farenthold Says He Won't Repay $84,000 Sexual Harassment Settlement",The former representative from Texas says he's balking on the advice of his lawyer.
Ivanka And Jared's Jerusalem Visit Slammed On Twitter,"""Daddy's Little Diplomat"" gets called out over Israel trip."
"Tomi Lahren Hits Back At Genealogist Who Researched Her Family, Misses The Point","The former Fox News host ignored the lesson that immigrants, past and present, are alike -- including the ones in her own family."
Georgia GOP Gov. Candidate Wants To Round Up Immigrants In 'Deportation Bus',"""We’re going to put them on this bus and send them home,"" boasts state Sen. Michael Williams."
Judge Overturns California's Right-To-Die Law,The state attorney general has five days to file an emergency appeal challenging the ruling.
Debbie Wasserman Schultz: The NRA Is 'Just Shy Of A Terrorist Organization',"The gun group has worked to ""perpetuate the culture of violence that we have in our country,"" the congresswoman said."
Former Senator Harry Reid Diagnosed With Pancreatic Cancer,"Reid underwent surgery Monday to remove a tumor, according to his family."
New Federal Regulator Takes Aim At Facebook,"Rohit Chopra, a Trump appointee to the Federal Trade Commission, took a not-so-subtle jab at the tech giant."
Still No Apology From The White House Over 'Dying' McCain Dig,The White House appeared to be more upset that Kelly Sadler’s comment was leaked than by her ugly remark.
South Dakota Congressional Candidate Said Terrorist Attack Would Help Him Win Primary,State Sen. Neal Tapio was the state director for Donald Trump’s 2016 campaign.
Supreme Court Invalidates Federal Ban On Sports Gambling,"The ruling paves the way for states to legalize sports betting, but could have implications far beyond sports."
Prosecutor Drops Felony Invasion Of Privacy Charge Against Missouri Gov. Eric Greitens,St. Louis Circuit Attorney Kim Gardner took the action after the defense requested to put her on the stand.
Vermont Lawmakers Pass Gender-Neutral Bathroom Bill To ‘Send Powerful Message’,"""In a time where LBGTQIA rights are being rolled back on the federal level, when the Trump administration isn't protecting children, it is our duty to step in."""
U.S. Embassy In Jerusalem Opens Its Doors As Protests Rage Nearby,"In one of his most controversial decisions to date, Trump declared Jerusalem the capital of Israel in December."
Not An Onion Story: Blake Farenthold Gets A New Job Lobbying Congress,It's only been a month since he quit his House seat amid an ethics committee probe into sexual harassment allegations.
Iowa Gov. Says 'We're Not Slowing Down' After Signing Country's Strictest Abortion Ban,"“We are No. 1 in the country when it comes to protecting life,” Republican Gov. Kim Reynolds said."
Melania Trump Is Recovering From Kidney Surgery,"Her condition was benign, her office said, but she will remain hospitalized this week."
"Jon Tester, Vulnerable Senate Democrat, Isn’t Voting Like One",The Montanan is up for re-election in a state Trump won in a romp. That hasn't stopped him from opposing Trump nominees.
Trump Changed His Burger Order To Make It A Little Healthier,"Now Rudy Giuliani's spilling the beans on the president's diet efforts, too."
Michael Avenatti Posts Photos Of Cohen With Qatari Investor Accused Of Bribery,"""Warning ignored. So here it goes,""  Stormy Daniels' attorney tweeted."
"Donald Trump Lashes Out At 'So-Called Leaks,' And Twitter Users Pounce","As one paraphrased Trump, “the food here is awful and the portions are too small.”"
Trump Orders Help For Chinese Phone-Maker After China Approves Money For Trump Project,Trump will profit from Indonesian resort project that will get $500 million in Chinese loans in a deal sealed days before before his tweet ordering help for ZTE.
Hundreds Protest In Cities Across U.S. For 'Poor People's Campaign',"The movement demands lawmakers do more to help Americans in poverty, from supporting a $15 minimum wage to ending systemic racism."
Tomi Lahren Gets Owned By Genealogist After Her Remarks On Low-Skilled Immigrants,Lahren’s great-great-grandmother spoke no English after living in the United States for a decade.
Pastor Who Thinks Jews Are Going To Hell Speaks At Jerusalem Embassy Opening,"Another evangelical Christian leader speaking at the opening of the new American embassy once said Hitler was a ""hunter"" helping Jews return to Israel."
Trump Called Waffle House Hero James Shaw Jr. To Thank Him For Disarming Shooter,"Trump applauded Shaw for his “heroic actions,” in a phone call Monday, according to the White House."
Lindsey Graham: Trump Officials Owe McCain An Apology For 'Disgusting' Insult,“I think most Americans would like to see the Trump administration do better in situations like this.”
What Do Most Americans Make Of The Iran Deal? It Depends How You Ask.,Much of the U.S. public appears not to have any deeply held convictions about the accord.
What It Was Like Attending The NRA Convention As Part Of The 'Fake News' Media,The gathering boasted record attendance amid the rise of a newly vocal gun-control movement.
Michael Bloomberg Slams 'Epidemic' Of Political Lies As Danger To Democracy,"""How did we go from a president who could not tell a lie to politicians who cannot tell the truth?"""
Trump Praises Late Mom On Mother's Day But Skips Mention Of Melania,"“So much of what I’ve done and so much of what I’ve become is because of my mother. I miss her a lot,” he said."
Trump Promises To Help Chinese Company That Violated U.S. Sanctions On Iran,ZTE pleaded guilty last year to conspiring to violate U.S. sanctions by illegally shipping U.S. goods and technology to Iran.
Sarah Huckabee Sanders Berated Staffers Over McCain Leak,And they leaked that too.
"Parkland Dad Has Pointed Message For Oliver North, NRA’s New President","""We’re not criminal civil terrorists,"" Fred Guttenberg responded to North. ""We're people with a broken heart."""
John Bolton: Trump Sanctions On European Companies 'Possible' Over Iran,The national security adviser believes the U.S. can force European nations to abandon the historic Iran nuclear accord.
Michelle Obama Shares Adorable Throwback Pic In Touching Mother's Day Tribute,Little Michelle!
Tomi Lahren Claims Low-Skilled Immigrants Are 'Not What This Country Is Based On',The Fox News pundit gave a dubious history lesson to defend White House chief of staff John Kelly.
Mueller Reportedly Investigating Foreign-Linked Donors To Trump's Inauguration Fund,"The special counsel is looking at contributors tied to Russia, Qatar, Saudi Arabia and United Arab Emirates, ABC News says."
